Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,hash_rate,tx_count,miners_revenue,time_frame,pct_change,log_return,Close_norm
2023-01-11,16.191,16.597,15.27,16.355,51227004.0,SOL,814755183.782,1184720,-5.539333333333334e-05,26.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,1.0129084059045337,0.0100781286857319,0.0253172596388579
2023-01-12,16.354,17.0,15.4,16.584,68851485.0,SOL,1121043446.182,1655119,-8.257333333333333e-05,30.0,255914886.5988972,315980.0,17645261.628721908,1d,1.4001834301436755,0.0139047141431311,0.0262262675500053
2023-01-13,16.584,18.658,16.237,18.289,66433667.0,SOL,1139567364.776,1664605,-0.0002063833333333,31.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,10.280993728895329,0.0978614110889602,0.0329942085478499
2023-01-14,18.289,24.848,18.191,24.283,170942988.0,SOL,3831175596.355,4652345,0.0001590066666666,46.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,32.773798458089566,0.2834767308204873,0.0567871929121199
2023-01-15,24.284,25.2,22.0,22.903,81091714.0,SOL,1878000598.36,2560831,0.00024263,52.0,280250606.7848099,252086.0,21360708.69711005,1d,-5.6829880986698615,-0.0585086106962425,0.0513093286440698
2023-01-16,22.903,25.18,22.23,23.601,79865802.0,SOL,1877503038.561,2419309,0.0002386766666666,45.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,3.047635680915173,0.0300211776685317,0.0540800165129821
2023-01-17,23.6,24.0,22.66,22.855,53504946.0,SOL,1252341626.652,1648847,0.0001076433333333,51.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-3.1608830134316257,-0.0321191722315073,0.0511187942347463
2023-01-18,22.858,23.674,20.31,20.804,86133366.0,SOL,1900250796.657,2699838,0.0001,52.0,261608422.1400793,300045.0,19114033.15355645,1d,-8.973966309341508,-0.0940246358728817,0.0429774177030283
2023-01-19,20.804,21.879,20.4,21.408,50010159.0,SOL,1059390337.568,1675414,0.0001,45.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,2.903287829263612,0.0286194080349919,0.0453749756870154
2023-01-20,21.408,25.875,20.913,25.513,68902615.0,SOL,1580114616.63,2464619,0.0001,51.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,19.175074738415557,0.1754234422342611,0.0616696371510342
2023-01-21,25.513,26.687,24.264,24.564,74218424.0,SOL,1876555060.543,2911438,0.00016756,53.0,257871158.96664968,287860.0,20109654.849325083,1d,-3.719672323913304,-0.0379061697129262,0.0579026131000345
2023-01-22,24.564,25.47,23.5,24.195,43837467.0,SOL,1087528588.131,1753350,0.0001,53.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-1.5021983390327345,-0.0151359562218709,0.0564378798283602
2023-01-23,24.196,24.943,23.7,24.347,38229814.0,SOL,933225217.329,1610601,0.0001,50.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,0.6282289729282908,0.0062626384077477,0.0570412387912179
2023-01-24,24.346,25.3,22.11,22.77,40160667.0,SOL,970484596.512,1608816,0.0001102633333333,52.0,241053474.686216,292970.0,18918440.50491401,1d,-6.477184047315898,-0.0669647585773814,0.0507813895515693
2023-01-25,22.77,25.452,22.187,24.534,56957881.0,SOL,1346480710.378,2283525,7.079666666666667e-05,51.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,7.747035573122529,0.074616030534912,0.0577835290942073
2023-01-26,24.535,25.251,23.7,24.345,36947938.0,SOL,906800679.348,1527627,0.0001,54.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-0.7703595011005149,-0.007733420975896,0.0570332998574961
2023-01-27,24.345,24.994,23.242,24.441,31719064.0,SOL,762000202.112,1224079,0.0001,55.0,287769264.3540873,303179.0,22429274.15180188,1d,0.3943314849045087,0.0039355603619502,0.0574143686761431
2023-01-28,24.441,25.3,23.7,24.002,23656201.0,SOL,574849021.34,888535,0.0001101533333333,52.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-1.7961621864899135,-0.0181248897873647,0.0556717727242054
2023-01-29,24.002,26.869,23.71,26.09,48584074.0,SOL,1237037149.892,1850026,0.0001,55.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,8.699275060411637,0.0834149389393874,0.0639600195297769
